,p_parkacc,pop2010,gini_index,median_hh_income,ave_fam_size,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,poverty_all,unemp_rate,voted,bad_water,traf_sev,alc_on,nocar,hh_fam,placename,county,regionid,placefp,geoname,zri_sqft,hval_sqft
527,0.7078926,54165.0,0.43,39838.0,3.83,0.8919716,0.9813971,0.0,10.7535838734,68.3,36.265026897,25.9,12.5,51.8029143,1.18258225282,21.1001219971,22.2265300471,3.16154159869,77.5,Porterville,Tulare,40414.0,58240,Porterville city,0.844,87.0
528,0.9237214,21723.0,0.387,51555.0,3.34,0.3933004,0.3098244,0.0,10.301762087,76.9,36.6520268456,15.6,8.2,54.1049489,0.0,13.7648775385,49.878009483,11.7659837364,66.2,Port Hueneme,Ventura,47198.0,58296,Port Hueneme city,1.444,196.0
529,0.6981939,2104.0,0.505,35339.0,2.65,0.5037258,1.3547094,11.7383897981,11.47429,92.2,56.4520223464,12.5,17.4,60.1277372,100.0,18.8465887674,40.5418250951,3.0,66.3,Portola,Plumas,33510.0,58352,Portola city,0.848,79.0
530,0.4711693,4353.0,0.558,167227.0,3.9,0.5934783,0.6232877,0.0,8.4991,98.6,0.0,1.8,7.1,78.8348311,0.0,4.61190794632,3.39995405467,8.28515346181,65.4,Portola Valley,San Mateo,16583.0,58380,Portola Valley town,2.85,781.0
532,0.8865742,47811.0,0.42,97285.0,2.91,1.469351,1.0102888,4.333667651,11.564057253,93.6,7.53119716925,4.3,5.5,70.7899087,0.0,28.0665890297,22.0200372299,3.45910549968,80.4,Poway,San Diego,20044.0,58520,Poway city,1.306,261.0
533,0.3113426,1728.0,0.47,40099.0,2.89,1.5064103,2.4530271,9.66381351888,11.800426,98.8,24.7722666667,31.1,5.3,67.6200204,100.0,26.1608894702,56.1342592593,19.7489971347,44.9,Quincy,Plumas,26659.0,59080,Quincy CDP,0.926,
534,0.4383994,20292.0,0.425,65141.0,3.44,0.5695621,0.5716138,9.0,10.902695,78.7,29.620386975,10.7,7.5,67.8998467,0.0,40.0335164324,29.3366844076,4.91256544503,79.8,Ramona,San Diego,43354.0,59346,Ramona CDP,1.046,172.0
535,0.8963659,64776.0,0.417,52521.0,3.14,1.9965405,1.79748,19.15190782,10.778293802,84.9,33.0783688704,16.3,12.3,58.0831562,0.0,22.6557013072,30.2025441522,7.07621506142,66.4,Rancho Cordova,Sacramento,26679.0,59444,Rancho Cordova city,0.868,121.0
536,0.6638813,165269.0,0.39,78572.0,3.25,1.2104354,0.9688642,47.19603166,15.409435191,90.6,9.68478893645,4.8,8.5,58.0539596,0.0,15.5436010152,23.2481590619,3.2724122325,74.7,Rancho Cucamonga,San Bernardino,40492.0,59451,Rancho Cucamonga city,1.182,181.0
537,0.2526426,17218.0,0.573,74327.0,2.71,1.0685954,2.9378542,45.333333,7.621301,95.0,17.3570019724,10.6,9.0,73.1601732,0.0,38.9481635351,17.8650249739,0.7,58.0,Rancho Mirage,Riverside,40493.0,59500,Rancho Mirage city,,182.0
538,0.9586245,41643.0,0.465,114668.0,2.85,0.283498,0.2182944,0.0,13.090507,97.2,8.6417679558,3.9,4.7,66.5042188,0.0,12.4799001608,16.0579208991,1.79325096165,80.6,Rancho Palos Verdes,Los Angeles,54053.0,59514,Rancho Palos Verdes city,1.858,431.0
539,0.1446904,3117.0,0.595,188859.0,2.46,2.051264,8.9601227,1.0,11.373769,100.0,6.3768115942,3.2,1.6,78.7727273,0.0,27.9232111693,5.93519409689,0.8,85.4,Rancho Santa Fe,San Diego,13436.0,59584,Rancho Santa Fe CDP,2.168,488.0
540,1.0,47853.0,0.372,99722.0,2.72,1.0095967,0.8358354,9.9579200008,11.029038994,95.8,6.47008847229,3.5,5.1,56.8438504,20.4334106535,9.63298333494,27.8268865066,2.14577801823,76.6,Rancho Santa Margarita,Orange,15554.0,59587,Rancho Santa Margarita city,1.548,260.0
541,0.5324666,14076.0,0.458,32782.0,2.95,1.0936611,1.3586121,1.0,8.709926,81.0,38.1382553729,26.5,14.9,58.5974123,100.0,54.5538072815,21.7746518897,7.80220152413,58.4,Red Bluff,Tehama,40516.0,59892,Red Bluff city,0.922,81.0
542,0.5723729,89861.0,0.451,43550.0,2.95,1.0815361,1.5783008,1.317041505,7.4920260151,89.8,20.1593828351,17.3,11.9,67.6702343,91.2238705327,34.8166733679,20.7231168137,3.62189085233,63.4,Redding,Shasta,47322.0,59920,Redding city,0.888,124.0
543,0.8945263,68747.0,0.442,67651.0,3.29,1.0744912,0.9695503,69.19050495,11.789041538,89.2,13.4266411922,10.1,8.3,63.0430689,0.0,36.0983505383,21.4802100455,5.99401918496,66.6,Redlands,San Bernardino,40524.0,59962,Redlands city,1.058,153.0
544,0.958186,66748.0,0.422,91737.0,3.01,0.8520154,0.7734031,0.0,13.790107058,96.0,8.8928,5.5,4.9,60.0702041,0.0,13.3036219111,59.1837957692,4.67153955751,56.1,Redondo Beach,Los Angeles,33612.0,60018,Redondo Beach city,1.78,398.0
545,0.8521643,76815.0,0.456,75231.0,3.16,1.7029382,1.4407319,0.0,8.5015559914,85.3,21.6502928349,9.6,6.4,65.2022784,0.0,21.0895938671,47.8422183167,7.93671975893,66.9,Redwood City,San Mateo,20128.0,60102,Redwood City city,1.88,454.0
546,0.0,1729.0,0.372,64167.0,2.97,0.46337,0.5736961,0.0,6.078191,87.6,42.9146698939,14.1,0.0,63.9790576,0.0,27.9176498645,16.8883747831,0.0,71.7,Redwood Valley,Mendocino,43361.0,60214,Redwood Valley CDP,,185.0
547,0.964454,24194.0,0.414,46693.0,4.12,1.2373081,0.7882663,39.333333,14.159255,63.7,40.8987813084,22.9,10.1,52.8833313,0.0,18.6325408857,23.6132925519,3.41064787398,80.6,Reedley,Fresno,57277.0,60242,Reedley city,0.838,91.0
548,0.4436176,99171.0,0.381,50555.0,4.06,0.7212714,0.524911,59.104681176,15.165838946,65.2,29.6960975848,14.7,10.9,45.1781941,0.0,23.5836110168,19.5571285961,3.0133697171,82.7,Rialto,San Bernardino,33645.0,60466,Rialto city,0.962,112.0
549,0.939557,103701.0,0.434,54012.0,3.25,0.6981535,0.7694387,0.0,8.8085755752,79.6,30.1322763177,16.4,12.3,57.7190926,0.0,23.0039672096,29.9167799732,16.7972855542,66.6,Richmond,Contra Costa,26751.0,60620,Richmond city,1.32,165.0
550,0.6293815,27616.0,0.41,57693.0,3.41,0.5637085,0.9514644,8.0,6.35876,88.3,21.0440177602,13.2,8.7,63.5889908,100.0,16.1762327025,24.7972190035,3.99946123411,64.6,Ridgecrest,Kern,20172.0,60704,Ridgecrest city,0.846,112.0
551,0.6007547,15106.0,0.397,61278.0,3.0,0.237939,0.1545306,5.0,10.204639,81.4,20.5922807018,8.1,9.6,59.5559556,0.0,36.7471929228,15.8546273004,3.7,76.4,Rio Linda,Sacramento,26767.0,60942,Rio Linda CDP,0.932,114.0
552,0.5028533,7360.0,0.406,54568.0,3.66,0.4165568,0.5,2.0,10.259694,93.1,4.16666666667,9.8,14.3,74.1866893,0.0,13.7351317199,27.5,5.1,54.5,Rio Vista,Solano,40576.0,60984,Rio Vista city,0.962,127.0
553,0.9878296,14297.0,0.429,74598.0,3.38,0.6432697,0.6478747,6.666667,13.161781,87.4,11.2045685279,10.7,7.8,71.1419541,0.0,24.4277441697,25.1031684969,2.28439181916,80.6,Ripon,San Joaquin,36036.0,61026,Ripon city,0.798,126.0
554,0.7587089,22678.0,0.373,58308.0,3.44,0.4813331,0.4596367,8.6715763085,13.311527805,72.8,23.9869252078,14.9,16.0,51.7881864,72.0735047266,14.519583288,17.0649969133,3.61246063878,84.5,Riverbank,Stanislaus,54158.0,61068,Riverbank city,0.83,97.0
555,0.0,3153.0,0.371,48333.0,5.36,0.8450262,0.5344371,18.333333,15.217192,57.6,35.2564102564,29.6,12.4,50.6820567,100.0,18.7911055434,19.3466539803,3.7,80.3,Riverdale,Fresno,33679.0,61096,Riverdale CDP,0.886,93.0
556,0.6607014,303871.0,0.428,56991.0,3.5,1.3799921,1.2779073,47.278903689,14.772618436,77.6,27.7498184201,14.9,10.6,52.100004,0.0,31.7371783488,24.1658466915,6.22618616728,72.1,Riverside,Riverside,47401.0,62000,Riverside city,1.048,137.0
557,0.9520308,56974.0,0.379,80379.0,2.83,0.7256706,0.6954624,16.291852559,8.8828932977,94.5,3.98063618802,4.4,6.8,68.992001,0.0,10.5862211206,19.2175378243,2.7343071305,71.1,Rocklin,Placer,6809.0,62364,Rocklin city,0.876,138.0
558,0.6412029,8679.0,0.392,66216.0,3.15,0.3822697,0.3084729,0.0,9.2652942395,85.3,26.9823492063,11.8,8.6,61.3036493,0.0,26.2956064424,37.2162691554,5.8,75.3,Rodeo,Contra Costa,6814.0,62490,Rodeo CDP,1.23,174.0
559,0.9308779,40971.0,0.407,57387.0,2.98,0.6934882,0.7343917,0.0,7.2193385177,89.5,15.965183686,11.3,7.5,68.6383694,0.0,17.5737487247,39.1813721901,7.42029919669,57.6,Rohnert Park,Sonoma,6819.0,62546,Rohnert Park city,1.166,190.0
560,0.4462366,1860.0,0.536,219688.0,3.18,0.3217893,0.1989295,0.0,13.262881,96.6,0.0,1.1,4.2,70.259481,0.0,10.6940434178,0.268817204301,2.1,81.9,Rolling Hills,Los Angeles,6822.0,62602,Rolling Hills city,2.706,663.0
561,0.9982645,8067.0,0.476,142763.0,2.97,1.4315824,0.9669295,0.0,13.259440785,97.9,1.87734668335,1.7,4.1,68.3757682,0.0,12.4669625492,12.1606545184,2.66920311564,78.7,Rolling Hills Estates,Los Angeles,33727.0,62644,Rolling Hills Estates city,1.926,445.0
562,0.3312948,18150.0,0.432,51946.0,3.41,0.1995888,0.2584141,36.661157358,8.766321424,80.6,20.9286134185,22.0,8.3,59.4540075,90.4727793696,16.4425391978,18.5013774105,4.6,69.4,Rosamond,Kern,40633.0,62826,Rosamond CDP,0.748,78.0
563,0.5256082,14058.0,0.435,106474.0,3.07,0.6516854,0.4971918,27.299473943,18.632598022,91.8,3.67592135593,5.6,7.6,69.9669591,100.0,30.9826901057,2.56793284962,0.8,88.3,Rosedale,Kern,117764.0,62854,Rosedale CDP,0.838,123.0
564,0.8278216,53764.0,0.419,46706.0,3.52,1.6576768,1.1816164,7.343922493,14.529946952,60.9,44.6459751037,14.2,8.3,37.7640845,6.37787367011,14.4626566788,47.6210847407,8.06187943262,81.7,Rosemead,Los Angeles,54212.0,62896,Rosemead city,1.45,281.0
565,0.8342666,22681.0,0.35,57240.0,3.23,0.6146969,0.5231997,11.503255508,11.146799143,90.6,18.856333782,12.1,11.2,59.7512071,0.0,20.1304100477,33.9403024558,5.80355292376,64.2,Rosemont,Sacramento,117769.0,62910,Rosemont CDP,0.924,116.0
566,0.9368539,118788.0,0.396,75122.0,2.78,1.2735064,1.2750946,12.695634309,9.3041057353,93.2,8.62195838349,7.1,7.0,67.8720916,0.0,25.8071358498,29.6216789575,2.98162170332,68.3,Roseville,Placer,13594.0,62938,Roseville city,0.904,140.0
567,1.0,2415.0,0.561,136833.0,3.06,0.5508685,0.8571429,0.0,7.9289956725,98.3,5.53505535055,6.7,3.7,72.8286385,0.0,16.8137873056,25.7142857143,12.7598784195,79.7,Ross,Marin,6840.0,62980,Ross town,3.704,718.0
569,0.6819137,48993.0,0.423,68645.0,3.71,0.715401,0.4712683,9.7505286783,14.794062076,85.7,25.8745564516,10.5,6.0,43.8755889,0.0,10.8598689059,36.3766252322,5.65651289009,86.1,Rowland Heights,Los Angeles,22827.0,63218,Rowland Heights CDP,1.24,257.0
570,0.5181447,34280.0,0.414,51545.0,4.2,1.15258575724,0.865421860876,43.666667,17.024471,62.7,36.1354893617,17.4,15.7,47.5040258,0.0,20.3961140035,18.987747958,2.07343045439,83.6,Rubidoux,Riverside,20265.0,63260,Rubidoux CDP,0.998,119.0
571,0.9991773,4862.0,0.362,65275.0,3.2,0.1386986,0.2715517,76.0,10.224479,94.6,14.4395490605,10.6,7.4,70.9688952,0.0,47.3559589582,12.2171945701,6.01859816806,68.1,Running Springs,San Bernardino,22833.0,63316,Running Springs CDP,0.874,114.0
572,0.9302576,466488.0,0.443,50267.0,3.15,1.5743094,1.6920624,6.6650239678,10.658828656,81.4,26.1124023109,17.3,11.4,59.0556646,0.0,40.1643998947,31.7060674658,9.05607044307,58.4,Sacramento,Sacramento,20288.0,64000,Sacramento city,0.926,106.0
573,0.6572067,5814.0,0.48,65741.0,2.86,2.8869195,3.4391892,0.0,7.880631,89.0,24.0229233954,5.7,4.5,73.3374384,0.0,41.4722654225,31.2865497076,11.0876881513,59.0,Saint Helena,Napa,47510.0,64140,St. Helena city,,453.0
574,0.9244279,13722.0,0.316,72229.0,3.19,1.4337726,1.5004675,7.6754606612,13.441894067,78.8,10.1360237954,10.3,9.8,52.1297108,0.0,17.7777777778,9.58315114415,1.0,85.4,Salida,Stanislaus,9208.0,64210,Salida CDP,0.828,99.0
575,0.9560359,150441.0,0.411,50808.0,3.77,1.2514347,1.0452042,0.0,6.4702809352,59.5,36.8502662776,18.1,11.3,55.8210546,64.2714385644,17.2739308044,42.4498640663,4.56964268423,77.1,Salinas,Monterey,54288.0,64224,Salinas city,1.162,153.0
576,0.1911606,2783.0,0.373,43274.0,3.2,1.5650224,1.6346604,9.666667,7.72807,96.4,0.0,16.4,9.2,62.338594,0.0,59.0841949778,33.3093783687,17.3487475915,61.5,San Andreas,Calaveras,40731.0,64420,San Andreas CDP,0.936,107.0
577,1.0,12336.0,0.481,92760.0,2.34,0.5839135,0.6729307,0.0,7.8691460538,97.0,12.7693219018,7.2,3.9,78.5790157,0.0,14.7272995042,33.5440985733,17.340873635,60.7,San Anselmo,Marin,47544.0,64434,San Anselmo town,2.102,441.0
578,0.5899421,209924.0,0.432,39895.0,3.68,1.5218025,1.6451084,68.549151234,13.749355298,66.7,43.3987605323,27.4,13.0,45.2621531,0.241515977211,34.4435443369,26.4181322764,5.09684772132,73.5,San Bernardino,San Bernardino,20328.0,65000,San Bernardino city,0.922,93.0
579,0.9565355,41114.0,0.378,75576.0,3.23,0.8163687,0.6787957,0.0,8.309204205,90.6,19.1563694964,7.2,6.7,60.9226594,0.0,39.4500660789,38.2254219974,11.3547629321,66.3,San Bruno,San Mateo,13691.0,65028,San Bruno city,1.806,402.0
580,0.9180235,106433.0,0.418,65782.0,2.85,1.2276293,1.1321849,0.2433703904,9.9535486419,87.1,20.096028907,9.4,7.5,62.4728681,0.0,31.9501577539,37.2534834121,4.5788038524,64.2,Ventura,Ventura,34543.0,65042,San Buenaventura (Ventura) city,1.382,257.0
581,0.9565585,28406.0,0.429,110929.0,2.48,1.1328219,1.0140421,0.0,8.462163,96.6,5.66803452528,3.3,5.3,71.568306,0.0,12.8518185323,26.5260860382,8.05409560061,68.6,San Carlos,San Mateo,6916.0,65070,San Carlos city,1.932,492.0
582,0.8375366,63522.0,0.467,84436.0,2.9,0.7219714,0.580286,1.9483328355,10.4808094,94.8,12.6481016382,7.2,6.2,61.4419381,0.0,25.9027257881,31.1514121092,3.46532469323,69.1,San Clemente,Orange,13693.0,65084,San Clemente city,1.596,343.0
583,0.9316435,1301617.0,0.463,62480.0,3.25,1.3929972,1.3082749,0.8711019679,11.801707411,86.4,22.6910018983,14.1,7.3,61.4184201,0.0,25.228825918,38.1783581499,8.052636429,58.8,San Diego,San Diego,54296.0,66000,San Diego city,1.494,267.0
584,0.8673099,33371.0,0.404,74150.0,3.18,1.5719478,1.2839023,29.320357668,14.520521013,92.9,13.1347760165,5.4,5.8,56.9775458,0.0,29.0138259763,23.7032153666,3.64880680767,72.8,San Dimas,Los Angeles,33836.0,66070,San Dimas city,1.234,248.0
585,0.9840558,23645.0,0.363,49716.0,4.16,1.2783584,0.9939054,33.015422578,11.879473343,55.1,41.3472991777,17.2,12.2,47.2041937,0.0,11.8204307703,36.2359906957,6.77940968361,82.1,San Fernando,Los Angeles,47547.0,66140,San Fernando city,1.492,207.0
586,0.9896515,805235.0,0.507,71304.0,3.27,1.5729184,1.5034979,0.0,8.498332157,85.7,21.931403572,11.9,7.1,60.4123667,0.0,27.7083742595,81.8661632939,45.3695116608,44.8,San Francisco,San Francisco,20330.0,67000,San Francisco city,2.524,536.0
587,0.8071403,39718.0,0.446,56720.0,3.25,0.9789244,0.6810949,10.176863761,13.986625667,76.8,31.3391853489,13.7,5.9,47.4937584,0.0,19.5682933438,61.1485976132,8.85843149911,77.9,San Gabriel,Los Angeles,33837.0,67042,San Gabriel city,1.484,344.0
588,0.9770087,24270.0,0.415,42444.0,3.84,0.9067919,0.6881237,37.0,13.123631,60.1,30.1567833766,24.6,10.1,46.9172113,100.0,10.0327737275,22.1878862794,1.79164490862,77.2,Sanger,Fresno,40754.0,67056,Sanger city,0.826,85.0
589,0.5075002,44199.0,0.429,45567.0,3.63,0.4443251,0.5123046,61.603874997,8.6128148322,73.1,29.6884270776,17.2,16.9,46.8258179,0.0,26.1884208382,12.4799203602,3.04852454297,74.4,San Jacinto,Riverside,6919.0,67112,San Jacinto city,0.754,71.0
590,0.8592852,4001.0,0.344,26731.0,4.23,0.6321721,0.683278,13.0,13.755003,33.0,67.3540094787,42.9,7.9,46.7687075,100.0,5.09580105993,38.3154211447,0.5,90.5,San Joaquin,Fresno,13695.0,67126,San Joaquin city,0.89,76.0
591,0.8702711,945942.0,0.431,79405.0,3.33,1.1570697,0.8823044,0.5010595759,9.8439318931,82.4,19.1241636705,10.8,8.7,61.7625611,8.2149856968,19.9715577471,42.0174809872,6.16156096977,72.8,San Jose,Santa Clara,33839.0,68000,San Jose city,1.544,320.0
592,0.9854995,1862.0,0.405,53077.0,3.94,0.3551089,0.5326633,0.0,6.731254,90.9,14.7058823529,14.4,9.5,69.9421965,0.0,44.9989887439,61.3856068743,5.82489019034,60.0,San Juan Bautista,San Benito,6922.0,68014,San Juan Bautista city,0.948,167.0
593,0.8273061,34593.0,0.527,76686.0,3.07,0.9835288,0.9630203,3.6666284565,10.536879894,82.9,22.3954469367,11.4,5.8,62.2923671,0.0,26.7258508698,25.8375972017,5.38775185578,72.8,San Juan Capistrano,Orange,33840.0,68028,San Juan Capistrano city,1.508,266.0
594,0.919435,84950.0,0.404,62609.0,3.09,1.2526108,1.1136279,0.0,8.8417976403,83.3,21.1537548223,8.6,9.3,59.1830194,0.0,26.5808416788,57.8999411418,14.9034833978,65.5,San Leandro,Alameda,13698.0,68084,San Leandro city,1.39,249.0
595,0.983285,23452.0,0.349,70934.0,3.29,0.516592,0.4188554,0.0,8.8725113143,81.8,20.2799013405,7.3,8.8,58.4988962,0.0,22.0694338341,44.6486440389,8.72327658387,77.3,San Lorenzo,Alameda,47550.0,68112,San Lorenzo CDP,1.456,250.0
596,0.8882511,45119.0,0.509,40812.0,2.52,1.7134249,1.6560063,0.0,7.3029359425,91.7,15.4273836421,31.3,8.5,62.2480192,0.0,27.243088741,49.1367273211,15.9765326746,38.0,San Luis Obispo,San Luis Obispo,6923.0,68154,San Luis Obispo city,,287.0
597,0.7636576,83781.0,0.434,58897.0,3.26,1.1948166,0.9458676,1.8487049093,11.084272649,81.5,25.2438634713,11.3,7.9,62.9674306,0.0,23.5238767349,22.2795144484,3.73241109049,73.6,San Marcos,San Diego,40737.0,68196,San Marcos city,1.204,197.0
598,0.6315509,13147.0,0.494,154962.0,2.51,0.7337746,0.6475132,12.666667,13.411055,97.8,0.791331103679,3.5,3.5,59.3436645,0.0,10.6480073015,22.6439491899,3.64844606947,85.6,San Marino,Los Angeles,54299.0,68224,San Marino city,2.306,552.0
599,0.2934396,7027.0,0.457,100351.0,3.3,0.5999075,0.5564136,0.9491485732,8.4757193529,74.9,22.8011691023,14.1,13.8,66.3319946,0.0,60.6896551724,9.42080546464,3.93242851972,84.9,San Martin,Santa Clara,33846.0,68238,San Martin CDP,1.362,320.0
600,0.9430082,97207.0,0.441,83850.0,2.85,1.0360176,0.9294711,0.0,8.4435702359,88.6,14.4736681506,5.9,5.5,66.2125577,0.0,21.3330656243,50.4325820157,12.011138823,60.4,San Mateo,San Mateo,13699.0,68252,San Mateo city,1.85,436.0
601,0.6767979,2336.0,0.33,42176.0,3.26,0.2894425,0.4236111,0.333333,9.478238,70.2,47.3300970874,26.6,13.9,58.0937973,0.0,14.8423005566,43.4503424658,0.0,81.9,San Miguel,San Luis Obispo,33847.0,68266,San Miguel CDP,1.13,172.0
602,0.8809842,29139.0,0.421,43872.0,3.17,0.5430634,0.476212,0.0,8.8857592251,64.6,38.5859265891,18.3,12.7,48.9435774,0.0,26.1877524017,51.8549023645,12.8385923155,72.8,San Pablo,Contra Costa,9255.0,68294,San Pablo city,1.3,155.0
603,0.9956855,57713.0,0.471,72326.0,2.85,1.4279467,1.6226228,0.0,8.1704624496,84.4,30.0986720484,10.3,6.0,74.9930246,0.0,30.8121091589,47.0032748254,16.9362060139,56.6,San Rafael,Marin,54301.0,68364,San Rafael city,1.684,362.0
604,0.9154516,72148.0,0.356,120326.0,2.66,1.6338352,1.1066148,1.1779765735,9.2168191517,96.7,3.89496645512,2.9,6.4,66.8673466,0.0,7.97983171422,14.6629151189,7.73582591611,73.8,San Ramon,Contra Costa,20337.0,68378,San Ramon city,1.306,294.0
605,0.7907577,324528.0,0.399,54877.0,4.17,2.1087986,1.4747065,1.5402450539,12.600490739,51.4,43.2716622615,17.9,9.3,43.3634595,0.0,21.4266068113,52.0078390771,10.4474369993,80.5,Santa Ana,Orange,47568.0,69000,Santa Ana city,1.564,243.0
606,0.9337066,88410.0,0.483,61665.0,2.97,1.3239308,1.625788,0.333333,8.6133419132,84.5,22.0860329358,14.1,5.9,68.385346,0.0,41.9644821696,51.0338197037,16.9218142838,51.7,Santa Barbara,Santa Barbara,13712.0,69070,Santa Barbara city,,519.0
607,0.9607017,116468.0,0.408,85294.0,3.12,2.1757035,1.8178709,0.339655207,9.7564797312,90.9,14.1811005525,8.6,7.5,63.8036288,0.0,16.3732970891,45.014081121,7.39273859297,63.6,Santa Clara,Santa Clara,13713.0,69084,Santa Clara city,1.66,385.0
608,0.5652393,176320.0,0.389,82642.0,3.15,0.9842854,0.7646385,47.915889818,10.528220199,88.0,13.8231422948,7.6,7.7,59.1137325,100.0,21.0246470904,26.0690789474,6.02847961151,74.2,Santa Clarita,Los Angeles,54311.0,69088,Santa Clarita city,1.4,214.0
609,0.9849364,59946.0,0.477,61207.0,2.61,1.2542095,1.1978745,0.0,6.8752428123,91.0,18.3921914827,17.8,8.3,59.4615406,0.0,39.8811065814,45.6460814733,23.907468617,48.0,Santa Cruz,Santa Cruz,13715.0,69112,Santa Cruz city,1.812,385.0
610,0.9099427,16223.0,0.382,54252.0,4.0,11.5470085,8.756086,1.7040829912,14.835327777,72.0,25.4323954373,8.9,10.0,45.9420128,0.00616408802318,88.287227781,32.8422609875,6.50795011691,76.2,Santa Fe Springs,Los Angeles,13716.0,69154,Santa Fe Springs city,1.456,244.0
611,0.8840919,99553.0,0.417,50208.0,3.64,1.2873498,0.9428815,0.0,7.3370847444,62.6,37.7763286004,17.7,9.2,60.671454,0.0,23.9399355273,35.6573885267,4.91423247741,76.0,Santa Maria,Santa Barbara,47570.0,69196,Santa Maria city,1.056,154.0
612,0.8666644,89736.0,0.54,68842.0,2.67,1.5748826,1.751503,1.0,13.582919551,95.0,13.5380274955,11.1,7.4,59.0492286,0.0,28.3847713449,79.156637247,11.3069625032,37.0,Santa Monica,Los Angeles,26964.0,70000,Santa Monica city,2.65,587.0
613,0.8778009,29321.0,0.444,51233.0,3.7,0.6718907,0.482864,1.0,10.395986,63.7,40.4374070873,18.1,13.0,54.0647948,0.0,20.7697260473,37.0826370178,2.33197254971,75.0,Santa Paula,Ventura,26965.0,70042,Santa Paula city,1.364,202.0
614,0.8614903,167815.0,0.435,59326.0,3.14,1.0196369,1.0275685,0.0,7.1520516294,84.6,21.7441122331,12.2,9.2,72.3773223,0.0,27.0029862126,39.2998242112,6.26067994094,62.1,Santa Rosa,Sonoma,26967.0,70098,Santa Rosa city,1.196,216.0
615,0.3952014,4418.0,0.414,98015.0,3.33,1.5452084,1.8365508,0.0,5.9857326145,90.4,0.0,3.6,3.4,76.7585207,100.0,32.9082682024,11.7926663649,8.5137322593,74.7,Santa Ynez,Santa Barbara,26968.0,70182,Santa Ynez CDP,,341.0
616,0.7872054,53413.0,0.349,68189.0,3.03,0.7363967,0.4962214,3.0,11.994514,88.2,12.1837072019,6.3,7.2,66.4097757,0.0,24.6748612514,19.0627749799,2.64469364538,73.6,Santee,San Diego,6943.0,70224,Santee city,1.334,213.0
617,0.6343982,29926.0,0.481,145023.0,2.99,0.6820545,0.6150675,0.0007685617,8.7803473816,97.7,3.72311086597,4.2,7.5,74.151396,0.0,27.523058953,17.1021853906,1.71366881421,82.3,Saratoga,Santa Clara,33874.0,70280,Saratoga city,1.962,596.0
618,0.9694094,7061.0,0.493,101910.0,2.16,1.255687,1.2828259,0.0,8.179366,98.2,25.6880733945,6.0,6.2,76.6897585,0.0,45.4467988411,78.6999008639,18.4357607282,41.1,Sausalito,Marin,47583.0,70364,Sausalito city,2.55,542.0
619,0.9543178,11580.0,0.393,101673.0,2.6,1.3561437,1.3439966,0.0,7.3028468803,96.7,4.30870444104,4.1,6.9,68.2794954,82.4095735109,33.1183545407,44.1450777202,3.77204301075,70.1,Scotts Valley,Santa Cruz,54345.0,70588,Scotts Valley city,1.468,302.0
620,0.7494621,24168.0,0.505,50014.0,2.5,0.6398428,0.9773541,0.3270436981,13.101672943,94.4,7.88694797688,6.9,6.5,64.8854962,0.0,55.6709597009,38.4351208209,4.52344623479,45.2,Seal Beach,Orange,54352.0,70686,Seal Beach city,1.754,395.0
621,0.3846743,1305.0,0.434,56625.0,2.62,0.1006325,0.5537975,0.0,7.02058538336,98.4,12.1212581854,7.2,5.4,89.7959184,0.0,49.9375780275,14.0229885057,5.2,63.9,Sea Ranch,Sonoma,737786.0,70712,Sea Ranch CDP,1.682,370.0
622,0.9492808,33025.0,0.37,57713.0,3.34,0.5589016,0.4790147,0.0,6.274741,71.9,23.8809422633,11.6,8.4,57.5069767,0.0,21.4793767299,36.0454201363,11.880253905,69.9,Seaside,Monterey,27011.0,70742,Seaside city,1.466,238.0
623,0.8581109,7379.0,0.423,53008.0,2.65,1.3139665,1.622069,0.0,6.620989,93.1,5.88235294118,5.9,5.4,79.6595924,100.0,30.0801225081,69.3454397615,9.30957804815,60.0,Sebastopol,Sonoma,33910.0,70770,Sebastopol city,1.424,316.0
624,0.7170421,23219.0,0.397,44778.0,3.5,0.7470624,0.6501049,29.666667,16.120501,62.8,34.8322759907,22.0,10.1,46.7604153,0.0,17.389792192,30.8282010422,1.07241846293,82.5,Selma,Fresno,33935.0,70882,Selma city,0.88,96.0
625,0.7679538,16988.0,0.397,35915.0,4.02,1.0251518,1.0513676,23.670552095,17.745843432,55.6,44.6861062802,21.8,10.4,49.9245852,99.9293202969,21.0229521171,15.9524370144,2.3,86.2,Shafter,Kern,7026.0,71106,Shafter city,0.848,84.0
626,0.7081081,1295.0,0.329,63920.0,4.05,0.377892,0.3418605,11.333333,10.732546,73.1,46.7029333333,21.9,11.5,62.1359223,0.0,42.5985090522,32.2473661792,1.2,70.8,Shandon,San Luis Obispo,22745.0,71134,Shandon CDP,1.06,
627,0.5235144,10164.0,0.406,43895.0,3.44,0.3483799,0.4446663,1.0,7.1826549248,83.0,13.1281907152,16.4,11.5,64.050427,1.21015348288,33.5074406228,19.5198740653,1.4,68.3,Shasta Lake,Shasta,27057.0,71225,Shasta Lake city,1.022,108.0
628,0.8611987,634.0,0.42,66607.0,2.45,0.1566751,0.9311377,26.333333,6.9397992571,95.9,7.31707317073,3.2,3.5,77.3504274,25.1012145749,254.237288136,15.4574132492,13.5,74.4,Shaver Lake,Fresno,7035.0,71246,Shaver Lake CDP,1.262,232.0
