,placefp,geoname,p_parkacc,pop2010,gini_index,median_hh_income,athome,bicycle,car,carpool,cartotal,publictr,walk,median_income,food_afford,ave_fam_size,hfood_acc,job_house_low,job_house_tot,job_match,ozone,pm25_conc,p_hs_edatt,livewage_s,livewage_m,poverty_child,poverty_conc,poverty_all,unemp_rate,day_care,inf_care,violent_crime,child_abuse,voted,bad_water,p_trans_acc,traf_fatal,traf_sev,alc_off,alc_on,alc_tot,hh_f,hh_f_child,hh_m,hh_m_child,hh_married,hh_married_child,hh_nonfam,hh_nonfam_solo,placename,county,regionid,zri_sqft,hval_sqft
637,72520,Soledad city,0.5600668,25738.0,0.376,50912.0,2.6,0.0,71.4,21.7,93.0879413724,2.3,1.0,20579.0,0.3947727,3.67,,3.3609023,1.4124969,0.9087124,0.0,5.544992,54.0,26.884942899,81.6735181237,20.9,,15.5,12.8,134.05238829,,2.91397933017,1.96492367652,55.0284091,75.6237330423,,1.5372672001,6.14906880039,20.7397622193,22.7212681638,31.9449840702,21.8,12.4,8.8,3.1,57.7,36.0,11.8,9.8,Soledad,Monterey,40955.0,0.926,
638,72576,Solvang city,0.9229743,5245.0,0.459,61289.0,11.1,0.692307692308,63.0,16.0,79.0384615385,0.7,6.9,52961.0,0.1282914,2.91,,8.9270833,1.1794764,1.4983906,0.0,6.053919,86.6,19.6531791908,43.3508571429,1.3,,6.0,4.7,,,1.52526215443,,75.3090436,78.3240864741,,11.4854517611,30.6278713629,51.3250714967,51.6110581506,57.1973307912,9.3,5.6,8.0,5.4,44.6,16.2,38.2,25.1,Solvang,Santa Barbara,34030.0,,299.0
639,72646,Sonoma city,1.0,10648.0,0.441,65728.0,10.1,2.46860112603,71.7,9.1,80.770896492,0.7,5.2,76635.0,0.0855029,2.71,29.1666667,10.1611842,1.8399925,1.6532951,0.0,8.259304,95.3,20.1437835178,32.512,3.7,0.0,5.6,6.5,719.298245614,46.332046332,3.09917355372,0.250626566416,78.6077314,99.3962503972,0.0,1.92045476369,28.8068214553,80.8790383171,59.6919609316,87.6878287002,5.4,2.5,2.8,0.9,42.9,16.9,48.8,42.8,Sonoma,Sonoma,47746.0,1.48,283.0
640,72674,Sonora city,0.8782378,4903.0,0.505,30893.0,2.2,0.0,78.2,13.9,92.1665840357,1.6,4.0,23304.0,0.2285363,2.34,,1.3389262,2.1098814,2.0843421,14.333333,8.037093,91.7,28.870442953,56.7375886525,8.6,,12.4,10.3,1672.64573991,78.313253012,4.894962268,8.16125860374,64.9637973,0.0,,8.20378194348,127.158620124,33.1225780135,32.8982255762,39.7715684275,10.1,5.8,5.0,1.6,33.5,12.3,51.4,44.5,Sonora,Tuolumne,20550.0,0.954,
641,72688,Soquel CDP,0.6323102,9644.0,0.48,67925.0,5.1,2.17343091595,80.5,6.0,86.4715014416,2.2,2.2,24406.0,0.2140296,2.29,,6.0864865,0.8281329,0.8264691,0.0,7.2414250814,94.2,11.1475710723,88.492990099,7.0,,6.7,5.7,591.939546599,,,2.49728555917,66.0429101,93.891452428,,4.25894378194,31.9420783646,49.5437577769,29.8320199088,52.7063459146,12.9,8.0,3.6,1.2,44.4,21.1,39.1,31.6,Soquel,Santa Cruz,40964.0,1.52,314.0
642,72772,Soulsbyville CDP,0.0943567,2215.0,0.322,47299.0,11.5,0.0,80.0,7.5,87.5,0.0,0.0,28375.0,0.1433238,2.02,,2.6666667,0.3612218,0.3218935,13.733333576,7.6006223841,93.3,13.4020618557,100.0,7.8,,7.6,9.4,475.247524752,,,5.57868442964,67.8294574,0.0,,29.5420974889,39.3894633186,10.158013544,9.88713318284,10.158013544,22.0,12.7,0.0,0.0,59.3,25.0,18.7,9.8,Soulsbyville,Tuolumne,22866.0,0.962,
643,72996,South El Monte city,0.8061742,20116.0,0.367,46037.0,1.9,1.09157761691,73.9,11.8,85.7060783638,4.1,6.3,28073.0,0.3425346,4.27,15.6109538,6.4105866,3.403842,2.3163925,7.333333,14.767395,51.7,53.1488741722,90.4127217125,20.0,0.0,15.6,7.5,135.580524345,,6.66136408829,5.31710442024,39.7227605,0.0,0.299960230662,14.7597118904,16.7276734758,66.0220719825,59.1370053689,81.4923444025,19.2,7.0,16.0,8.6,52.5,26.0,12.3,9.5,South El Monte,Los Angeles,36502.0,1.496,258.0
644,73080,South Gate city,0.5824187,94396.0,0.386,43268.0,1.3,0.258922136508,74.1,13.6,87.7425726717,7.1,2.3,21685.0,0.4086052,3.8,11.103742,2.3267615,0.9578001,0.7636669,1.0,15.147801,51.1,44.9976675961,88.1779296208,26.2,0.0,18.5,11.0,131.413282971,4.39698492462,6.33501419552,5.00999692402,42.7220534,0.0,0.639836433747,5.44374931953,13.1906233512,80.0012712403,54.0012288656,81.0564006949,21.3,12.3,9.6,3.9,56.5,34.6,12.6,10.4,South Gate,Los Angeles,47762.0,1.466,211.0
645,73108,South Lake Tahoe city,0.9204317,21403.0,0.433,44217.0,3.6,3.14811629107,66.3,15.3,81.6789953552,3.6,6.9,20760.0,0.3250064,3.0,7.0201031,1.3001083,0.5397202,1.016435,0.333333,4.284856,83.8,27.0668387097,69.8591488315,26.2,0.0,17.7,7.7,,,7.66247722282,6.37065637066,53.9131458,98.2594862677,,1.8467902785,48.9399423801,31.4535345512,50.0817642387,51.3105639396,13.9,9.0,6.4,3.0,34.7,13.8,45.0,29.5,South Lake Tahoe,El Dorado,40979.0,1.158,209.0
646,73220,South Pasadena city,0.7937859,25619.0,0.471,82340.0,5.1,0.585017474548,79.1,8.9,87.9729524388,3.8,1.4,54732.0,0.1146348,2.62,13.8911456,8.7880184,0.6172074,0.5494969,8.6666279664,13.973014399,95.9,11.1707042254,53.7202971768,5.0,0.0,6.6,6.1,148.479427549,,0.975838245053,2.01023391813,63.8986355,0.0,0.25242983723,2.3577306057,15.718204038,47.2071509427,49.0885670791,61.2826417893,12.2,6.5,3.5,1.6,46.5,27.2,37.9,30.9,South Pasadena,Los Angeles,27183.0,,397.0
647,73262,South San Francisco city,0.9803086,63632.0,0.393,74158.0,3.1,0.508914100486,67.2,14.3,81.5137763371,10.7,3.5,50385.0,0.1476362,3.29,16.086027,5.0938776,2.0171053,1.322082,0.0,8.3865347223,84.8,15.9967369777,68.4471346854,8.4,0.0,6.3,5.8,566.354536648,159.745762712,2.38873522756,2.87715517241,57.9010993,0.0,0.827005280362,3.86174937247,23.8141211302,57.2777847624,45.8527156148,60.2574176515,13.7,6.2,4.1,1.7,56.5,26.1,25.7,20.0,South San Francisco,San Mateo,13929.0,1.688,357.0
648,73290,South San Jose Hills CDP,0.8022967,20551.0,0.328,52277.0,2.3,0.295454545455,76.2,12.2,88.3409090909,5.6,1.3,33135.0,0.3449042,4.67,14.74214,1.0,0.2040673,0.1232007,12.146854168,14.75802734,50.8,31.7138748336,80.4043768997,18.3,0.0,12.2,5.5,280.373831776,26.0960334029,,2.34644582471,41.5874006,0.0,0.0162522504988,0.935497450769,8.41947705693,21.9016106272,8.55432825653,21.9016106272,17.6,7.3,10.2,4.8,59.3,33.4,13.0,9.2,South San Jose Hills,Los Angeles,118217.0,1.53,211.0
649,73430,South Whittier CDP,0.5361117,57156.0,0.363,65043.0,2.1,0.190310046785,80.2,11.4,91.6263579415,2.5,0.4,32357.0,0.2707861,3.73,17.7128252,2.6559006,0.3260679,0.2308136,2.3400811152,14.725639342,68.2,28.1467674086,70.3757164869,15.3,0.0,10.8,8.0,112.791049289,8.19336337567,,4.02082211452,46.7580795,32.7367205543,0.0,4.21926092613,13.7125980099,57.8469452026,27.8133529288,58.4820491287,15.9,8.4,7.3,3.8,58.3,31.8,18.4,13.0,South Whittier,Los Angeles,118225.0,1.476,242.0
650,73696,Spring Valley CDP,0.7501861,28205.0,0.375,64796.0,3.6,0.0,82.3,9.2,91.553450819,2.8,0.9,31821.0,0.2014751,3.13,15.2188841,2.0661626,0.3563914,0.2941273,1.0162618758,12.296499349,87.5,25.021319797,71.7732618135,13.2,0.0,9.8,8.7,170.440251572,55.8751027116,,8.12227074236,60.3917221,0.0,0.0,6.59340659341,16.8498168498,37.5146250665,18.0960822549,37.5146250665,16.8,8.4,5.1,2.1,51.8,25.2,26.2,19.0,Spring Valley,San Diego,41025.0,1.258,181.0
651,73710,Springville CDP,0.0,934.0,0.517,38659.0,30.9,0.0,34.4,3.0,37.3983739837,0.0,27.4,,,2.31,,0.3481481,0.1647255,0.3322148,52.0,10.507666,81.1,0.0,,0.0,,4.6,15.6,,,,,70.0176367,100.0,,15.7604412924,,8.56531049251,15.6316916488,16.9164882227,2.4,0.0,18.3,0.0,38.4,7.2,40.9,32.7,Springville,Tulare,47812.0,0.906,129.0
652,73794,Squaw Valley CDP,0.0,3162.0,0.343,57588.0,7.8,0.0,67.6,19.9,87.4583795782,0.0,4.8,,,3.41,,0.3361345,0.1473171,0.1188976,43.689753645,11.405898417,85.6,25.4098360656,,0.0,,4.7,17.9,,,,,68.3179724,,,16.4271047228,73.9219712526,1.45477545857,,1.45477545857,4.8,0.0,4.4,0.0,60.3,12.0,30.5,23.8,Squaw Valley,Fresno,13977.0,0.816,93.0
653,73906,Stanford CDP,0.4295025,13809.0,0.624,50625.0,10.0,40.9300735168,17.3,4.7,21.9866643871,2.2,23.4,2500.0,1.8161011,2.34,19.7328549,1.9615385,0.3831002,0.6204346,0.0,8.704292,99.2,26.1421319797,100.0,8.9,0.0,20.0,2.8,,,,,59.1607709,0.0,0.938880440293,1.40291806958,1.40291806958,0.0,45.339995655,45.339995655,1.9,1.3,0.5,0.0,34.0,13.0,63.5,39.5,Stanford,Santa Clara,27244.0,2.176,647.0
654,73962,Stanton city,0.6566281,38186.0,0.399,51539.0,2.1,1.56599552573,72.7,14.6,87.3745195893,5.9,1.8,20504.0,0.4059727,3.49,6.3576915,3.5459272,0.5309149,0.4901384,0.7105923039,13.262721146,67.1,46.4886289308,79.0784125737,25.0,0.0,15.7,9.9,76.9874476987,4.30802369413,4.08526685173,3.15461875796,42.8182843,0.0,0.911538260095,7.40317702054,23.7959261374,89.7658827843,67.7892421306,95.2888493165,16.4,8.8,6.5,2.8,49.6,27.6,27.4,20.7,Stanton,Orange,42967.0,1.588,237.0
655,74172,Stinson Beach CDP,1.0,632.0,0.34,,,,,,,,,,,,,1.6111111,0.1038615,0.4814815,0.0,7.633016,,,,,,,,,,,,76.5807963,0.0,0.0,,44.8430493274,28.3227848101,28.3227848101,28.3227848101,,,,,,,,,Stinson Beach,Marin,49856.0,4.364,986.0
656,75000,Stockton city,0.8440319,291707.0,0.441,47946.0,3.6,0.68678246608,74.2,17.3,91.4865066349,1.3,1.8,24602.0,0.3057928,3.39,12.3564978,1.2753674,0.9822971,1.0597529,3.7078564191,12.002456455,73.7,28.4476198982,82.7307173043,26.5,21.1127744,19.8,13.9,263.683579704,33.6422931686,13.8255167,6.0970512009,52.7740725,0.0,,9.6513434809,25.5517582804,38.5229014045,28.3966445783,44.2241701433,18.8,11.9,7.6,4.1,46.6,24.8,27.0,21.3,Stockton,San Joaquin,7266.0,0.786,83.0
657,75280,Strathmore CDP,0.0,2819.0,0.45,19983.0,0.0,0.0,55.4,42.0,97.3931178311,1.6,1.0,19013.0,0.4145213,3.5,,0.4018692,0.4986264,0.3583416,49.0,14.763523,43.0,55.0,100.0,37.7,,36.6,26.4,,,,,47.1494607,0.0,,,,54.9130897481,0.425682866265,55.3387726144,30.0,13.9,3.5,0.0,51.2,46.2,15.3,13.9,Strathmore,Tulare,29320.0,0.876,80.0
658,75630,Suisun City city,0.9320195,28111.0,0.341,71795.0,3.0,0.0608735352306,74.9,18.4,93.3723938518,2.6,0.2,33095.0,0.2312826,3.3,4.3926853,2.9571046,0.3207012,0.2795059,1.3314950499,9.7210942771,86.1,14.9200843471,71.560952381,10.0,0.0,8.9,9.3,27.7777777778,,2.88143431397,3.53585657371,54.6213718,,0.244637330582,2.15920541241,10.0762919246,26.2530681939,17.7724022625,31.0696880225,13.5,7.8,6.8,3.4,57.5,28.4,22.3,16.4,Suisun City,Solano,47889.0,1.028,121.0
659,76015,Sunnyside-Tahoe City CDP,1.0,1557.0,0.384,70761.0,4.7,0.0,78.5,7.6,86.0962566845,0.0,5.8,,,3.09,,29.5789474,0.6798511,2.6709324,0.0,5.719161,98.2,0.0,100.0,0.0,,7.5,9.7,1101.69491525,,,,64.0838651,0.0,0.0,,51.5463917526,15.7353885678,34.039820167,36.0308285164,4.2,4.2,9.4,9.4,32.0,3.9,54.4,35.8,Sunnyside-Tahoe City,Placer,20742.0,1.366,307.0
660,76022,Sunnyslope CDP,0.0058219,5153.0,0.372,72700.0,6.2,0.0,85.4,4.9,90.2411021814,2.4,1.2,26729.0,0.2769464,3.49,,,,,43.666667,17.024471,68.2,29.6037296037,66.6666666667,20.0,,14.9,18.2,85.409252669,,,,52.9694061,0.0,0.0,,20.4248366013,14.9621579662,,14.9621579662,16.5,6.9,4.8,2.9,68.5,34.3,10.2,9.3,Sunnyslope,Riverside,118379.0,0.996,125.0
661,77000,Sunnyvale city,0.8793698,140081.0,0.407,90174.0,4.2,1.10083536524,77.3,10.0,87.2632049747,4.6,1.6,41354.0,0.1657584,3.02,13.3351639,3.6542766,1.4769004,1.3131944,0.0963893735,9.385905026,90.9,11.3587481319,59.5332144374,7.4,0.0,6.2,6.6,628.011527378,69.9794178183,1.20644484263,2.49317754286,67.6039921,0.0,0.581963292666,3.94120308874,15.4728713854,57.2847138441,59.0565458556,65.7483884324,7.7,3.5,4.4,2.0,53.0,25.5,34.9,27.8,Sunnyvale,Santa Clara,54626.0,1.734,453.0
662,77364,Susanville city,0.702513,17947.0,0.429,45198.0,4.0,0.955840183521,72.6,9.1,81.6669852801,1.8,11.2,14926.0,0.3749155,2.55,,0.7678133,1.1256484,1.671612,,,80.5,8.17669172932,90.2760186047,20.6,,17.4,12.3,293.072824156,44.5344129555,4.56900874798,6.45161290323,61.7824773,46.2708358681,,,4.40965714916,20.7834178414,21.5244887725,23.8424249178,13.3,7.7,5.7,4.3,42.9,19.1,38.1,31.8,Susanville,Lassen,7332.0,0.92,94.0
663,77378,Sutter CDP,0.0,2904.0,0.344,66090.0,6.9,0.0,77.4,12.9,90.332326284,0.0,1.4,50694.0,0.1051121,2.43,,0.9316239,0.2447079,0.1906332,3.333333,8.873666,88.8,5.51948051948,47.4747474747,6.1,,5.9,9.4,,,,,66.4072633,100.0,,,6.83994528044,38.8774104683,10.8815426997,38.8774104683,15.6,8.9,3.0,0.6,54.1,27.8,27.3,25.7,Sutter,Sutter,36294.0,0.9,
664,77392,Sutter Creek city,0.5317873,2501.0,0.386,47909.0,0.6,2.99559471366,82.6,8.8,91.3656387665,1.9,3.1,25083.0,0.2760891,3.01,,1.7688679,0.8570359,0.8807692,13.666667,7.966519,92.8,45.0028258706,92.7835051546,9.1,,7.9,10.9,,,1.5993602559,,76.7805443,,,,78.4375245117,35.3458616553,40.7037185126,47.580967613,11.3,7.5,2.4,0.5,50.3,15.6,36.0,31.3,Sutter Creek,Amador,34197.0,0.972,163.0
665,77574,Taft city,1.0,9327.0,0.432,46324.0,1.0,0.716710675217,67.9,20.9,88.7966804979,0.0,7.7,16818.0,0.4317174,3.33,16.6666667,1.3857616,1.1168242,0.9889521,19.966977592,15.017116,67.8,10.4189565217,93.1818181818,18.8,0.0,12.9,6.2,,,3.96697759194,,60.8680793,0.0,,15.2081341792,23.8984965673,38.7691647904,39.2194703549,48.4507344269,14.6,12.7,9.1,7.3,49.8,22.7,26.5,26.5,Taft,Kern,43102.0,0.824,69.0
666,77700,Tahoe Vista CDP,0.9790649,1433.0,0.37,70285.0,11.2,0.0,73.6,8.2,81.8181818182,2.1,4.9,,,2.25,,5.4615385,0.2906162,0.538262,0.0,6.3245259365,82.2,0.0,0.0,0.0,,3.5,1.9,,,,,65.7861635,0.0,0.0,,12.9954515919,5.65247732031,18.2135380321,19.8185624564,6.7,2.0,5.3,0.0,51.6,22.5,36.4,31.7,Tahoe Vista,Placer,29400.0,1.204,252.0
667,77728,Tahoma CDP,0.9949622,1191.0,0.385,69063.0,4.2,0.0,74.7,17.1,91.846921797,0.0,4.0,,,,,0.6585366,0.0248062,0.1714286,0.333333,4.499193691,95.5,,,0.0,,7.3,10.9,,,,,65.3555219,0.0,0.0,38.5356454721,38.5356454721,15.5331654072,14.6935348447,21.1586901763,0.0,0.0,11.5,6.1,49.9,23.0,38.6,16.4,Tahoma,El Dorado,36324.0,1.364,281.0
668,78092,Tehachapi city,0.3051894,14414.0,0.431,46067.0,2.1,1.52777777778,68.2,9.6,77.8611111111,0.0,17.3,30662.0,0.2049409,2.84,11.7647059,1.0414129,0.6759132,0.7098356,54.0,11.326538,69.8,12.2670807453,91.9185545171,13.8,0.0,14.3,5.5,,,1.59567087554,,63.8818778,0.0,,7.22950795969,21.6885238791,16.9765505758,13.8684612183,20.910226169,15.5,11.1,5.7,3.5,48.0,22.2,30.8,28.8,Tehachapi,Kern,54666.0,0.88,118.0
669,78120,Temecula city,0.7518307,100097.0,0.381,77850.0,5.7,0.361675992903,76.9,13.5,90.3530321641,0.4,1.7,35054.0,0.2067245,3.07,10.3352213,13.7076223,1.3981225,1.3428622,23.271340457,7.8452909566,91.9,8.90505149656,65.7450374065,10.7,0.0,8.2,8.7,230.986853054,26.9673939691,0.739282895591,4.96176996909,59.914524,0.0,0.0,6.44181276767,18.9098374793,14.2911375965,17.4520714907,21.4262165699,13.3,9.2,4.3,3.2,62.1,35.4,20.3,15.7,Temecula,Riverside,7386.0,0.904,125.0
670,78148,Temple City city,0.429383,35558.0,0.394,65668.0,5.1,0.50280981958,76.4,13.9,90.3342206448,2.6,0.4,36908.0,0.2084379,3.22,9.3685803,5.2627737,0.561384,0.4482876,12.40665924,13.807372766,86.5,17.1378253597,67.6121359223,6.6,0.0,7.1,6.1,315.455187015,,1.71550705889,3.18657261007,50.6389869,0.0,0.00475279824512,3.40498944453,11.3499648151,39.1051240227,34.0710951122,41.7655661173,16.3,7.3,5.5,1.4,57.4,26.5,20.8,17.0,Temple City,Los Angeles,14111.0,1.46,342.0
671,78162,Templeton CDP,0.3592651,7674.0,0.422,69426.0,5.7,0.0,76.3,15.2,91.4434330299,0.0,2.9,36190.0,0.167855,2.62,,2.3827493,1.3329925,1.3805154,0.0,8.0097048062,93.8,3.37922403004,63.34,2.8,,4.8,4.8,,,,,70.4238052,100.0,,2.49532127261,14.9719276357,33.0596820433,26.1662757363,43.9536095908,10.1,5.9,3.6,2.6,57.6,26.9,28.8,23.4,Templeton,San Luis Obispo,41200.0,1.192,227.0
672,78288,Terra Bella CDP,0.0,3310.0,0.45,26585.0,1.6,0.0,38.6,55.5,94.089673913,0.0,4.3,6837.0,1.143127,3.71,,1.0109589,1.4232044,1.7716644,39.666667,15.495658,34.3,87.180616188,100.0,68.9,,48.0,13.0,160.655737705,,,2.29007633588,50.4966887,0.0,,5.63221627711,22.5288651084,60.1812688822,44.4108761329,60.1812688822,14.2,8.0,6.6,3.3,69.8,42.6,9.4,6.3,Terra Bella,Tulare,34252.0,0.864,90.0
673,78582,Thousand Oaks city,0.9776371,126683.0,0.434,98713.0,6.4,0.841538052155,79.4,9.6,88.9419238957,0.7,2.0,53972.0,0.1279842,2.86,16.3495655,9.4185083,1.2388002,1.059871,1.9178687589,10.74285441,93.7,10.7452290007,50.6179164978,6.2,0.0,5.1,6.3,602.555248619,79.8184730379,1.09722693653,3.10016171765,66.8641047,0.0,0.0,4.78841586434,23.144010011,19.723246213,22.9391473205,25.7011595873,10.0,5.6,4.2,2.4,60.6,27.4,25.1,20.6,Thousand Oaks,Ventura,34278.0,1.358,269.0
674,78596,Thousand Palms CDP,0.3767984,7715.0,0.35,42656.0,7.1,0.0,81.4,11.1,92.513562387,0.0,0.4,31538.0,0.2137699,2.72,6.25,7.016,1.0111601,1.6814847,45.189673468,7.3346667058,78.5,37.1659601594,100.0,13.6,0.0,11.7,8.3,,,,,58.8948787,0.0,0.0,27.8357689631,97.4251913709,17.6539209332,18.5871678548,22.1516526248,7.6,2.4,11.0,5.3,46.8,17.5,34.6,23.7,Thousand Palms,Riverside,9403.0,1.064,83.0
675,78638,Three Rivers CDP,0.4065078,2182.0,0.404,71607.0,7.6,0.0,65.2,21.8,86.9892473118,0.0,4.7,13750.0,0.4057685,2.83,,0.6368715,0.2120567,0.3913613,71.333333,8.698741,94.7,5.6,100.0,15.2,,12.5,2.5,,,,,76.6878981,47.8021978022,,20.5233453053,61.5700359159,9.71585701192,3.48304307974,10.1283226398,7.1,3.5,1.5,0.7,55.6,14.1,35.9,29.7,Three Rivers,Tulare,36395.0,0.996,150.0
676,78666,Tiburon town,1.0,8962.0,0.557,147232.0,12.1,0.0,65.4,9.7,75.0943396226,9.7,2.5,54038.0,0.1394109,3.11,0.0,3.29375,0.4650814,0.7297722,0.0,8.406014,97.5,1.5984015984,55.4347826087,3.0,0.0,3.7,5.6,663.774403471,,0.446328944432,1.79842637692,76.5839264,0.0,0.0344789109574,,20.3307129303,12.1736219594,18.3329613925,20.2856505244,5.1,2.6,3.9,2.1,57.4,28.2,33.6,28.9,Tiburon,Marin,34285.0,3.394,656.0
677,78750,Tipton CDP,0.0,2543.0,0.362,37171.0,0.8,0.0,75.1,18.5,93.6602870813,0.7,3.8,19583.0,0.3601001,3.26,,0.4973822,1.2169982,1.5872642,35.333333,16.725661,40.2,27.9763546798,73.7117192982,11.8,,12.6,8.6,,,,,46.1038961,0.0,,18.4162062615,18.4162062615,47.4243020055,,47.4243020055,15.1,10.5,7.7,3.9,51.7,37.5,25.5,18.5,Tipton,Tulare,34295.0,0.902,78.0
678,78960,Topanga CDP,0.9993968,8289.0,0.474,120234.0,21.8,0.359389038634,69.9,4.9,74.7978436658,0.0,2.5,8417.0,0.7352762,2.5,,2.0679012,0.2842302,0.2920088,1.8052837781,12.176359552,98.0,,,5.5,0.0,4.8,5.7,814.159292035,105.99078341,,1.65137614679,65.1329601,0.0,0.043431053203,7.04225352113,89.2018779343,6.53878634335,4.68090240077,11.1955603812,5.3,1.9,2.0,1.5,53.3,25.2,39.4,28.7,Topanga,Los Angeles,56780.0,2.308,553.0
679,80000,Torrance city,0.9144653,145438.0,0.413,74163.0,4.6,0.557999174389,81.9,7.9,89.7666937125,2.0,1.2,46500.0,0.1472069,2.85,13.0734919,8.8382594,1.7001725,1.5576469,0.0,13.808044354,92.4,12.081120481,58.1082530949,6.3,0.0,6.3,6.3,458.160332162,31.1363636364,1.99397681486,2.37389962034,58.4522572,0.0,0.520242302562,5.53472347138,9.40902990134,58.3430740247,53.7864932136,67.4314828312,10.6,5.2,4.5,1.8,52.5,24.5,32.3,27.8,Torrance,Los Angeles,54722.0,1.638,355.0
680,80238,Tracy city,0.9822604,82922.0,0.395,76753.0,4.8,0.337975642445,76.4,14.0,90.3997436047,2.6,1.2,31275.0,0.2390185,3.3,17.2086091,3.552,0.6374152,0.5966599,7.2764684667,11.689203855,85.5,10.7563798568,66.941179543,13.4,0.0,10.4,11.0,260.472610097,16.4981373071,1.62803598563,3.08931185944,60.0758591,0.0,,4.16026312441,22.2696437836,32.6089578158,24.6520826801,34.4998914643,12.6,7.8,8.5,4.0,59.1,36.1,19.9,15.0,Tracy,San Joaquin,7453.0,0.782,117.0
681,80515,Trona CDP,1.0,18.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,100.0,,,,,,,,,,,,,,,,Trona,Inyo,48045.0,0.844,58.0
682,80588,Truckee town,0.6761434,16180.0,0.397,65351.0,6.5,1.01902173913,77.0,11.5,88.4850543478,0.0,3.8,41839.0,0.1405891,2.56,21.9042688,7.0304569,0.6014929,1.1781166,0.0,7.188121,95.9,12.3219915408,75.33632287,11.6,0.0,8.6,7.8,,,1.54511742892,,66.3884115,0.0,,12.5255207485,32.5663539462,5.67985166873,16.1557478368,16.9406674907,14.1,7.1,6.3,3.1,46.4,26.5,33.2,23.0,Truckee,Nevada,48047.0,1.202,247.0
683,80644,Tulare city,0.7993691,59278.0,0.401,46647.0,3.0,0.0693577472604,81.0,12.0,92.9809959773,0.9,1.2,25991.0,0.3030567,3.59,12.6272908,0.9790837,0.7890344,0.6409484,38.0,17.208319,71.8,30.1049943912,78.5381431493,26.3,20.1219146,19.1,9.8,114.757758428,,6.5791693377,7.9560204627,50.4962899,0.0,,8.45430623611,17.6131379919,35.4870272276,21.2338472958,40.7959107932,14.2,8.6,7.9,4.1,55.6,32.4,22.3,18.4,Tulare,Tulare,7484.0,0.826,84.0
684,80686,Tulelake city,0.0,1010.0,0.39,26510.0,4.4,0.0,65.6,24.3,89.905362776,0.0,4.7,10417.0,0.5193386,2.52,,0.25,0.2101167,0.5192308,,3.965552,66.6,39.5190724638,100.0,42.2,,30.4,12.6,,,3.9603960396,,73.2673267,100.0,,,,41.8811881188,,41.8811881188,15.3,7.1,13.6,11.7,31.6,18.8,39.5,36.0,Tulelake,Siskiyou,27485.0,0.962,58.0
685,80763,Tuolumne City CDP,0.9747049,1779.0,0.414,39609.0,1.8,2.1186440678,80.9,8.6,89.5480225989,0.0,4.4,,,1.88,,0.5355191,0.2711519,0.3379924,13.333333,,86.5,24.4444444444,100.0,21.4,,16.0,24.8,,,,,69.6428571,0.0,,,39.234919078,30.0168634064,49.2411467116,53.4569983137,15.2,5.5,11.1,11.1,42.9,23.4,30.8,11.3,Tuolumne City,Tuolumne,54756.0,0.97,
686,80812,Turlock city,0.8169776,68549.0,0.426,50573.0,4.2,0.79612322603,81.5,10.8,92.2429906542,0.1,2.2,23924.0,0.3231824,3.36,11.4877553,1.6619782,0.9827607,0.9539803,13.641506888,13.172962817,78.9,24.141744757,86.6522442334,15.7,0.0,14.1,10.6,201.206272618,20.1987816608,6.79805686443,6.42480896209,53.654853,82.6722490481,,3.2607181287,27.2714607128,35.2463201505,25.9376504398,40.4075916498,11.9,6.4,5.0,2.5,54.3,26.8,28.8,21.5,Turlock,Stanislaus,54759.0,0.834,106.0
687,80854,Tustin city,0.8289118,75540.0,0.428,73170.0,4.3,0.354485184684,78.1,11.6,89.7199296442,2.9,1.9,46863.0,0.1674923,3.36,9.1100133,15.7121711,1.3956015,0.9305654,3.839916811,12.553565985,84.5,24.9008050626,66.9617417722,12.9,0.0,9.6,7.9,163.849154746,16.9244236942,1.69446650781,4.0543671326,50.8633196,40.6433677522,0.412695260789,4.62227829378,24.4708850847,45.4328832407,44.0217103521,52.5668519989,11.5,6.4,5.3,2.9,53.2,29.3,30.0,23.6,Tustin,Orange,27491.0,1.474,277.0
688,80966,Twain Harte CDP,0.7461815,2226.0,0.395,45757.0,5.7,0.0,70.7,10.6,81.25,0.0,13.1,,,2.11,,1.2329545,0.2290828,0.5981308,12.029649838,6.9926664326,94.4,38.0208333333,,3.8,,6.1,9.7,,,,,74.2142399,0.0,,26.525198939,97.2590627763,20.7547169811,20.6199460916,24.3935309973,2.5,0.0,0.0,0.0,52.4,17.7,45.1,37.0,Twain Harte,Tuolumne,7504.0,1.024,
689,80994,Twentynine Palms city,0.2866097,25048.0,0.395,42027.0,4.4,0.103435537495,55.1,19.5,74.5991872922,2.3,16.3,17143.0,0.390965,3.01,11.1647345,0.7862595,0.42592,0.6692218,22.666667,6.181777,88.4,37.9237015523,95.2416806723,22.0,0.0,14.2,13.9,109.170305677,,4.75087831364,5.09049773756,55.0983248,0.0,0.0,16.3864070852,21.8485427802,10.8591504312,11.7294793996,14.8634621527,11.9,6.0,7.0,4.2,53.0,25.2,28.1,22.3,Twentynine Palms,San Bernardino,41317.0,0.906,89.0
